index,prediction,ground_truth
15316,black,black
15317,brown,brown
15318,yes,yes
15319,yes,yes
15320,brown,brown
15321,yes,yes
15324,yes,yes
15326,yes,yes
15327,brown,brown
15329,yes,yes
15332,black,black
15334,yes,yes
15336,yes,yes
15337,blue,blue
15338,blue,blue
15339,brown,brown
15340,camouflage,camouflage
15341,yes,yes
15342,yes,yes
15343,black,black
15345,silver,silver
15346,black,black
15347,red,red
15348,yes,yes
15349,yes,yes
15351,black,black
15352,brown,brown
15353,yes,yes
15354,white,white
15355,yes,yes
15357,blue,blue
15361,black,black
15362,red,red
15364,brown,brown
15365,its a pink patent leather ballet flat,pink
15366,its a floral pattern,floral
15369,white,white
15370,mens slipon shoes,slipon
15371,black,black
15372,black,black
15373,black,black
15375,black,black
15376,dark brown,brown
15377,black,black
15378,yes,yes
15380,red,red
15381,blue,blue
15382,blue,blue
15384,brown,brown
15388,black,black
15389,black,black
15390,brown,brown
15391,black,black
15392,black,black
15395,blue,blue
15396,yes,yes
15397,brown,brown
15400,brown,brown
15403,,trailer
15406,organic vegetable broth low sodium,vegetable
15407,stainless steel,stainless
15408,mint chocolate chip ice cream,mint
15419,bcaa capsules,bcaa
15422,,creative
15423,plastic,plastic
15431,coffee,coffee
15434,a fitted sheet,fitted
15442,black,black
15445,1,10
15450,,underwear
15457,digital tire pressure gauge,gauge
15458,vitamin k,vitamin
15461,amazon,amazon
15463,sunflower,sunflower
15465,ceramic,ceramic
15467,outdoor security light,light
15476,brown,brown
15479,necklace,necklace
15482,black,black
15483,this is a bracelet,bracelet
15485,a stainless steel trash can,trash can
15491,solimo black tea in a bag,tea
15496,2,2
15500,headboard,headboard
15501,black,black
15502,wood,wood
15503,yes,yes
15507,cane sugar,cane
15509,fanny pack,fanny
15512,sandals,sandal
15513,phone,landline phone
15514,black,black
15521,a book,book
15523,6,6
15524,a chair,chair
15526,,mouthwash
15529,365 organic crunchy cinnamon squares,crunchy
15532,sweet hawaiian,hawaiian
15533,green,green
15537,paper,paper
15538,white,white
15541,earplugs,earplug
15544,leather wallet,wallet
15551,sandals,sandal
15552,this is a remote control,remote
15561,1,1
15566,solimo peanut butter,nut butter
15568,100 cotton,cotton
15572,it is a wall clock,wall
15575,hanger,clothes hanger
15580,sandals,sandal
15581,childrens cold flu,childrens
15583,the main feature of this product is the smart watch,watch
15587,backpack,backpack
15588,white,white
15592,laptop case,laptop
15593,diamond engagement ring,ring
15596,spelt green lentils and long grain brown,brown
15597,tripod,camera tripod
15598,black,black
15599,this is a tempered glass screen protector for xia,screen protector
15602,the headset,headset
15603,they are round,round
15604,espresso machine,espresso
15605,yes,yes
15611,,electronic adapter
15613,yellow,yellow
15615,365 organic mild cheddar cheese,cheese
15616,orange,orange
15620,,detergent
15621,heart,heart
15625,its a fountain pen,pen
15632,water filter,water
15638,360® citrus fruit shampoo 16 oz,shampoo
15639,leather,leather
15641,amazonbasics® bathroom cleaner,bathroom
15645,burgundy,burgundy
15649,,bronze
15650,this is a yellow gold ring with diamonds,ring
15652,365 organic old fashioned rolled oats,rolled
15654,outdoor furniture cover,furniture cover
15655,amazon,amazonbasics
15658,tropical fruit mix,fruit
15660,leather,leather
15662,wallet,wallet
15664,desk and chair,desk
15665,its gluten free,gluten
15667,1,10
15671,its a suitcase,suitcase
15672,this is a spoon,spoon
15673,power strip,power
15676,diamond cross stud earrings,earrings
15678,this is a womens boot,boot
15685,yes,yes
15688,the bulb is white,white
15689,leather,leather
15690,its a polka dot umbrella,polka
15691,sandals,sandal
15693,liquid laundry detergent,laundry detergent
15694,,instrument parts and accessories
15695,the stand is made of plastic,plastic
15699,womens sandals,sandal
15700,leather,leatherette
15723,yellow,yellow
15725,its a can,can
15726,,skin moisturizer
15728,luggage,luggage
15733,it is a leather wallet,leather
15734,a mop,mop
15735,,nut
15736,water filter,water
15737,sports drink,sports
15739,gummy stars,gummy
15741,headboard,headboard
15742,chocolate cake,chocolate
15745,yes,yes
15748,white wine,wine
15752,blue,blue
15757,canned diced tomatoes,tomatoes
15759,knitted,knitted
15760,yes,yes
15762,vitamin c serum,serum
15763,toaster,toaster
15764,it is a sonoma style chest of drawers,sonoma
15766,black,black
15767,4,4
15771,green and orange,green
15772,sandals,sandal
15778,plastic,plastic
15780,pen,pen
15782,yes,yes
15784,sandals,sandal
15785,wood,wood
15787,fabric,fabric
15791,amazon commercial,amazon
15794,yellow,yellow
15801,laundry detergent,laundry detergent
15802,pink,pink
15808,metal,metal
15814,cream cheese,cream
15815,metal,metal
15818,glass,glass
15821,blue,blue
15824,a notebook,notebook
15827,,mauve
15829,it is a step ladder,step
15830,tan,tan
15831,1,1
15832,travel duffel bag,bag
15840,100 cotton,cotton
15842,solid wood,wood
15846,the main visible color of this product is white,white
15850,car charger,charger
15858,wickedly prime roasted salted plantain,plantain
15864,whole almonds,almonds
15865,food processor,food processor
15867,sommo air freshener spray,air
15869,basil,basil
15871,amazon,amazon
15875,amazonbasics,amazonbasics
15877,green,green
15878,,instrument
15881,metal,metal
15886,vacuum sealer,vacuum sealer machine
15889,chopped walnuts,walnuts
15890,dark brown,brown
15897,green,green
15907,yellow,yellow
15912,green,green
15913,minestrone,minestrone
15916,its green,green
15920,green,green
15921,its a dark brown,brown
15922,red,red
15925,broccoli,broccoli
15926,blueberry,blueberry
15928,blue,blue
15929,the container is a jar,jar
15932,nutmeg ground,nutmeg
15934,long grain brown and wild rice,brown
15935,the container is a round plastic container,round
15939,happy belly almonds,almonds
15942,they are brown,brown
15949,yellow,yellow
15953,red,red
15958,the cookies are round,round
15959,the shape of the bottle is a round bottle,bottle
15961,dark sweet cherries,cherries
15963,chocolate chip cookie dough,chocolate
15966,white cheddar shells and cheese,white
15969,white,white
15970,white,white
15971,black,black
15972,black,black
15975,black,black
15976,pink,pink
15977,black,black
15979,blue,blue
15980,black,black
15982,black,black
15983,it is a zipper closure,zipper
15986,silver,silver
15987,beige,beige
15988,black,black
15989,black,black
15990,round,round
15991,black,black
15992,blue,blue
15993,black,black
15994,grey,grey
15998,a star,star
15999,black,black
16001,round,round
16003,silver,silver
16008,its a leopard print,leopard
16009,beige,beige
16010,red,red
16011,black,black
16013,black,black
16014,beige,beige
16015,its a bucket bag,bucket
16017,red,red
16020,velvet,velvet
16021,burgundy,burgundy
16023,black,black
16025,black,black
16030,its a crocodile skin,croc
16031,velvet,velvet
16032,the pattern is blue and white stripes,stripes
16034,glitter,glitter
16036,beige,beige
16037,silver,silver
16038,pink,pink
16039,blue,blue
16040,grey,grey
16041,black crocodile skin,croc
16042,brown,brown
16043,brown,brown
16044,black,black
16046,black,black
16047,black,black
16048,black,black
16050,round,round
16051,brass,brass
16052,round,round
16053,black,black
16055,the handle is a round shape,round
16056,silver,silver
16058,satin nickel,nickel
16059,the handle is a round knob,round
16064,black,black
16066,black,black
16068,silver,silver
16069,black,black
16070,round,round
16073,round,round
16077,the main knob is a round knob,round
16078,,silver
16079,oval,oval
16080,black,black
16081,black,black
16082,black,black
16083,satin nickel,satin
16084,the main knob is a round knob,round
16088,the handles are brushed brass,brass
16089,black,black
16093,black,black
16094,black,black
16095,brass,brass
16100,black,black
16102,black,black
16103,rectangular,rectangular
16106,yellow,yellow
16107,black,black
16109,brass,brass
16113,the handle is round,round
16119,round,round
16121,black,black
16122,square,square
16123,black,black
16124,chrome,chrome
16125,round,round
16132,black,black
16134,the handles are chrome plated,chrome
16135,brass,brass
16138,the shape of the knob is round,round
16139,black,black
16140,square,square
16142,black,black
16144,black,black
16146,satin nickel,nickel
16148,black,black
16149,brass,brass
16151,the handle is a round knob with a flat top,round
16152,round,round
16153,brass,brass
16154,black,black
16155,the handle is a square,t
16157,round,round
16159,black,black
16165,brass,brass
16167,brass,brass
16168,,nickel
16170,round,round
16171,black,black
16173,rectangular,rectangular
16174,the knob is a round knob,round
16176,black,black
16177,rectangular,rectangular
16178,black,black
16180,satin nickel,nickel
16186,black,black
16187,satin nickel,nickel
16189,,nickel
16190,round,round
16191,black,black
16193,brass,brass
16194,black,black
16195,round,round
16197,black,black
16198,brass,brass
16201,black,black
16205,the knob is a round knob,round
16207,white,white
16208,the handle is brushed brass,brass
16211,the handle is a square shape,t
16213,rectangular,rectangular
16214,brass,brass
16215,round,round
16217,black,black
16220,round,round
16225,black,black
16228,brass,brass
16229,silver,silver
16230,,nickel
16231,the handle is brushed bronze,bronze
16233,square,square
16234,its a round knob,round
16235,black,black
16236,yellow,yellow
16237,black,black
16238,round,round
16239,brass,brass
16241,the main knob is a round knob,round
16245,white,white
16246,the box is rectangular,rectangular
16259,,orange
16262,black,black
16270,its purple,purple
16271,yellow,yellow
16274,the box is orange,orange
16278,nutrisure original original vanilla,vanilla
16279,the pad is a square shape,square
16280,yellow,yellow
16281,the packaging is white,white
16285,,yellow
16286,its a tube,tube
16287,green,green
16289,black,black
16291,white,white
16293,plastic,plastic
16295,blue,blue
16298,blue,blue
16301,white,white
16303,the packaging is white with the words mama bear,white
16304,the packaging is white with green stripes,green
16310,white,white
16312,red,red
16314,its blue,blue
16324,black,black
16325,silver,silver dot
16326,scarf,scarf
16327,scarf,scarf
16328,blue,blue
16329,necktie,tie
16330,leather belt,belt
16331,its a light tan,tan
16334,red,red
16336,blue,blue
16337,black,black
16338,it is a camouflage print,camo
16340,pink,pink
16342,purple,purple
16343,leather belt,belt
16344,scarf,scarf
16345,blue reading glasses,glasses
16349,wallet,wallet
16350,red,red
16351,necktie,tie
16353,tie,tie
16354,light blue,blue
16355,purple,purple
16356,mitten,mittens
16358,blue,blue
16359,red,red
16360,baby blankets,blanket
16361,blue,blue
16362,leather gloves,gloves
16364,black,black
16365,black,black
16366,red,red
16367,light blue,blue
16368,tie,tie
16372,blue,blue
16373,leather gloves,gloves
16377,bandana,bandana
16379,purple,purple
16380,gloves,glove
16381,red,red
16382,black,black
16384,belt,belt
16386,scarf,scarf
16389,its a bright yellow and red floral print,yellow
16391,necktie,tie
16392,necktie,tie
16393,tie,tie
16395,gray,gray
16396,bow tie,bow tie
16397,blue,blue
16399,necktie,tie
16400,blue,blue
16401,black,black
16402,no show socks,socks
16404,scarf,scarf
16405,bow tie,bow tie
16407,black,black
16410,scarf,scarf
16411,black,black
16412,belt,belt
16419,bag,bag
16422,bow tie,bow tie
16423,scarf,scarf
16427,blue,blue
16429,black,black
16430,leather belt,belt
16431,a face mask with an american flag design,flag
16432,necktie,tie
16433,a white plastic bag,bag
16434,blue,blue
16435,black,black
16438,black leather,leather
16440,necktie,tie
16441,black,black
16442,belt,belt
16444,a scarf,scarf
16445,it is a pair of socks,socks
16446,blue,blue
16448,red,red
16450,blue,blue
16451,blue,navy blue
16452,cashmere scarf,scarf
16456,black,black
16457,pink,pink
16458,watch,watch
16461,bow tie,tie
16462,brown,brown
16464,bandana,bandana
16465,pink,pink
16468,cashmere scarf,scarf
16469,necktie,tie
16470,bow tie,bow tie
16471,leather wallet,wallet
16472,red,red
16473,blue,blue
16474,scarf,scarf
16475,blue,blue
16478,necktie,tie
16479,scarf,scarf
16480,orange,orange
16481,pink,pink blush
16483,blue,blue
16484,wallet,wallet
16486,product is a womens yoga pants,pants
16488,leather wallet,wallet
16490,bow tie,bow tie
16493,white,white
16495,blue,blue
16497,necktie,tie
16500,cashmere scarf,scarf
16504,belt,belt
16506,scarf,scarf
16508,its yellow with stars,yellow
16509,black,black
16516,blue,blue
16520,necktie,tie
16521,necktie,tie
16523,belt,belt
16528,100 silk,silk
16530,black,black
16531,scarf,scarf
16533,green,light green
16534,its gray,gray
16535,brown,brown
16536,necktie,tie
16540,gray,gray
16543,red,red
16548,scarf,scarf
16549,blue,blue
16551,blue,blue
16555,blue,blue
16559,necktie,tie
16560,red,red
16564,red orange yellow green blue,orange
16565,belt,belt
16570,scarf,scarf
16571,bow tie,bow tie
16574,purple,purple
16575,blue,blue
16577,scarf,scarf
16578,blue,light blue
16579,blue,blue
16580,wallet,wallet
16581,black,black
16583,necktie,tie
16584,blue,blue
16585,black,black 99143
16586,purple,purple
16587,leather belt,belt
16588,tie,tie
16591,leather belt,belt
16592,,pink
16593,red,red
16594,scarf,scarf
16595,belt,belt
16596,gloves,gloves
16598,blue,blue
16601,scarf,blanket scarf
16604,gloves,glove
16605,red blue and white,red
16606,red,red and white
16607,red,red
16610,a red and blue paisley pocket square,pocket square
16612,red,red
16615,blue and orange,orange
16616,black,black
16619,cashmere scarf,scarf
16623,necktie,tie
16624,it is a waist bag,bag
16625,turquoise,turquoise
16626,necktie,tie
16631,necktie,tie
16632,bow tie,bow tie
16633,necktie,tie
16634,red,red
16635,black,black
16640,scarf,scarf
16641,green,green
16642,bow tie,bow tie
16645,red,red
16648,,brown
16649,blue,blue
16655,black,black
16656,phone case,cellular phone case
16657,black,black
16658,red hearts,red
16663,gold,gold and black
16665,black,black
16666,blue,blue
16670,red,red
16678,,cell phone case
16679,pink,pink
16680,,cellular phone case
16681,gray,gray
16684,pink,pink
16687,white,white
16689,phone case,cellular phone case
16690,blue,blue
16692,pink,pink
16695,phone case,cellular phone case
16698,,multicolor
16699,blue,blue
16708,,yellow
16709,pink,pink
16710,pink,pink
16712,multicolor,multicolor
16714,,red
16716,red,red
16719,,cell phone case
16725,blue,blue
16730,,cellular phone case
16731,black and white,black and white
16741,gold,pink and gold
16743,blue,blue
16745,gold glitter,gold
16751,,cellular phone case
16759,black,black
16760,black,black
16761,yellow,yellow
16764,,cellular phone case
16766,red,red
16768,black,black
16774,orange,orange
16776,blue,blue
16778,black,black
16781,black,black
16785,starry night,starry night
16786,pink,pink
16788,black,black
16792,silicone,silicon
16793,pink,pink
16794,phone case,cell phone case
16797,gold,gold
16811,this is a heart shaped phone case,phone case
16814,blue,blue
16818,black,black
16821,pink,pink
16822,,multicolor
16824,,cat
16830,pink,pink
16831,beard phone case for samsung a30,phone case
16833,,cellular phone case
16835,red,red
16844,pink,pink
16848,red,red
16850,a phone case,phone case
16861,orange,orange
16869,plastic,plastic
16870,yellow,yellow
16873,phone case,cellular phone case
16875,red blue yellow orange,red
16881,orange,orange
16884,pink,pink
16885,pink,pink
16887,blue,blue
16889,black,black
16891,blue,blue
16893,green,green
16894,the phone case is green,green
16898,,cellular phone case
16902,,cat
16904,red,red
16905,,brown
16909,purple,purple
16910,red,blue red white and black
16912,black,black
16914,black and white,black and white
16926,red,red
16927,purple flowers,purple
16928,,phone case
16943,red,red
16947,red,pink and red
16949,phone case,cellular phone case
16952,,cellular phone case
16956,red,red
16957,it is a phone case,phone case
16961,black,black
16963,,black
16970,product is a phone case,phone case
16975,,cellular phone case
16977,pink,pink
16989,pink,pink
16993,love,love
16996,pink and blue,blue
17001,blue flowers,blue
17002,blue,blue
17003,white,white
17008,phone case,cell phone case
17009,blue,blue
17017,,multicolor
17018,,multicolored
17020,pink,pink
17027,,leather
17035,phone case,cellular phone case
