path,generated_question,generated_answer,raw_model_output,model_prediction,cleaned_prediction,cleaned_ground_truth
d4/d4b98324.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
7d/7d0a4fe9.jpg,What is the main color of this cellular phone case?,<the main color of the cellular phone case as described in the metadata>,['Question: What is the main color of this cellular phone case? Answer: Black\n'],Black,black,the main color of the cellular phone case as described in the metadata
ad/ad710a53.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cell phone case
1e/1e93d103.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: I am me and I want to change\n'],I am me and I want to change,i am me and i want to change,cell phone case
fd/fd61d1d4.jpg,What type of phone case is this?,Samsung galaxy core prime,['Question: What type of phone case is this? Answer: This is a phone case for the samsung galaxy'],This is a phone case for the samsung galaxy,this is a phone case for the samsung galaxy,samsung galaxy core prime
ae/ae4053e7.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cell phone case
7b/7be9f159.jpg,What type of phone case is this?,Cellular_phone_case,['Question: What type of phone case is this? Answer: This is a phone case for the samsung galaxy'],This is a phone case for the samsung galaxy,this is a phone case for the samsung galaxy,cellular phone case
3d/3d9e1cb3.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
c6/c61d1117.jpg,What is the main color of this cellular phone case?,Multicolor,['Question: What is the main color of this cellular phone case? Answer: it is white\n'],it is white,it is white,multicolor
46/46903f96.jpg,What color is the samsung galaxy m31 case?,Gray,['Question: What color is the samsung galaxy m31 case? Answer: Grey\n'],Grey,grey,gray
65/651d9efb.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
a0/a09ead29.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: Bike Chain\n'],Bike Chain,bike chain,cellular phone case
3c/3c9fb846.jpg,What type of product is this?,cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
5e/5eba5557.jpg,What color is this cellular phone case?,Red,['Question: What color is this cellular phone case? Answer: green\n'],green,green,red
60/6074dbbb.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: a phone case\n'],a phone case,a phone case,cellular phone case
82/82764b35.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
65/6555f57c.jpg,What color is this phone case?,Pink,['Question: What color is this phone case? Answer: It is a pink and blue color\n'],It is a pink and blue color,it is a pink and blue color,pink
eb/ebaac5ab.jpg,What is the main color of this phone case?,Red,['Question: What is the main color of this phone case? Answer: blue\n'],blue,blue,red
75/7560ca0a.jpg,What color is the main design element on this phone case?,Pink,['Question: What color is the main design element on this phone case? Answer: Hello kitty\n'],Hello kitty,hello kitty,pink
01/01289598.jpg,What type of product is this?,cell phone case,['Question: What type of product is this? Answer: This is a phone case\n'],This is a phone case,this is a phone case,cell phone case
d6/d64dec17.jpg,What is the main color of this product?,Black,['Question: What is the main color of this product? Answer: Black\n'],Black,black,black
af/af34cbb9.jpg,What is the main color of this product case?,Pink,['Question: What is the main color of this product case? Answer: pink\n'],pink,pink,pink
d5/d5895caf.jpg,What type of product is this?,cellular_phone_case,['Question: What type of product is this? Answer: Motorola moto g4 plus\n'],Motorola moto g4 plus,motorola moto g4 plus,cellular phone case
d0/d0485ee6.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
98/98e64bfe.jpg,What is the shape of this case?,Rectangular,['Question: What is the shape of this case? Answer: It is a letter j\n'],It is a letter j,it is a letter j,rectangular
53/537de264.jpg,What type of material is the cell phone case made of?,Wood,['Question: What type of material is the cell phone case made of? Answer:\n'],,,wood
a3/a3a92cc5.jpg,What color is the elephant in the image?,White,['Question: What color is the elephant in the image? Answer:\n'],,,white
e0/e081fab2.jpg,What color is the car in the image?,Pink,['Question: What color is the car in the image? Answer: pink\n'],pink,pink,pink
9d/9dddfa81.jpg,What color is this cellular phone case?,Red,['Question: What color is this cellular phone case? Answer: red\n'],red,red,red
70/70f003d7.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
17/17187d5d.jpg,What color is this phone case?,Brown,['Question: What color is this phone case? Answer: pink hearts\n'],pink hearts,pink hearts,brown
30/30b80ff4.jpg,What color is this cellular phone case?,Multicolor,['Question: What color is this cellular phone case? Answer:\n'],,,multicolor
22/22f5ffe2.jpg,What color is this phone case?,Blue,['Question: What color is this phone case? Answer: Blue denim\n'],Blue denim,blue denim,blue
2a/2a34f450.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: Phone case\n'],Phone case,phone case,cellular phone case
20/20669221.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
62/622d944c.jpg,What type of product is this?,Cellular_phone_case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
18/18dad1e4.jpg,What material is the case made of?,Silicon,['Question: What material is the case made of? Answer: Silicone\n'],Silicone,silicone,silicon
54/54faf2d4.jpg,What color is this phone case?,Pink,['Question: What color is this phone case? Answer: Black\n'],Black,black,pink
5c/5ce8446e.jpg,What color is this phone case?,Multicolor,['Question: What color is this phone case? Answer: Red\n'],Red,red,multicolor
c5/c563ac61.jpg,What color is the case?,Multicolor,['Question: What color is the case? Answer:\n'],,,multicolor
23/2304334d.jpg,What material is the phone case made of?,Plastic,['Question: What material is the phone case made of? Answer: Plastic\n'],Plastic,plastic,plastic
65/65950bee.jpg,What is the main color of the product?,Black,['Question: What is the main color of the product? Answer: Black\n'],Black,black,black
8a/8a08c846.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: a phone case\n'],a phone case,a phone case,cellular phone case
33/33cdbaa4.jpg,What color is this product?,Brown,['Question: What color is this product? Answer:\n'],,,brown
98/983a53f3.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A mobile phone case\n'],A mobile phone case,a mobile phone case,cellular phone case
a4/a41f078a.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: Case for iphone 5s\n'],Case for iphone 5s,case for iphone 5s,cellular phone case
51/51dbf533.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: Case for samsung galaxy a5\n'],Case for samsung galaxy a5,case for samsung galaxy a5,cell phone case
18/18180f1b.jpg,What color is this case?,Black,['Question: What color is this case? Answer: Black\n'],Black,black,black
03/030f78c3.jpg,What color is the case?,Pink,['Question: What color is the case? Answer: Red\n'],Red,red,pink
82/82abc1ea.jpg,What color is the product in the image?,Black,['Question: What color is the product in the image? Answer: Gold\n'],Gold,gold,black
3c/3caa71f4.jpg,What is the color of the cell phone case in this image?,White,['Question: What is the color of the cell phone case in this image? Answer: brown\n'],brown,brown,white
74/74b94770.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cell phone case
06/0677dd88.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cell phone case
b4/b4427f6e.jpg,What color is the cellular phone case in the image?,Black,['Question: What color is the cellular phone case in the image? Answer: Orange\n'],Orange,orange,black
ff/ffc41895.jpg,What type of product is this?,cellular phone case,['Question: What type of product is this? Answer: This is a phone case\n'],This is a phone case,this is a phone case,cellular phone case
d4/d4f47522.jpg,What color is the case?,Gold,['Question: What color is the case? Answer: Gold\n'],Gold,gold,gold
fc/fc1dcff4.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: A pineapple\n'],A pineapple,a pineapple,cell phone case
7c/7c17feb1.jpg,What type of product is this?,cellular_phone_case,['Question: What type of product is this? Answer: Mobile phone case\n'],Mobile phone case,mobile phone case,cellular phone case
fc/fc4781a8.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: wood\n'],wood,wood,cellular phone case
64/64120bd6.jpg,What type of product is this?,cellular phone case,['Question: What type of product is this? Answer: A wooden case for the lg g3\n'],A wooden case for the lg g3,a wooden case for the lg g3,cellular phone case
